"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","LSD__AKE","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_","LSD_MAKE"
"20201","04293502","27","0","1","03","D","105","D","2019","D","","A","36","D","12","D","965","D","3","D","","A","","A","","A","","A","","A","965","D","965","D","965","D","","A","","A","","A","","A","","A","D","","A","2019","D","AUD"
"20201","04293502","28","0","1","04","D","105","D","2019","D","","A","36","D","12","D","570","D","3","D","","A","","A","3000","D","","A","","A","570","D","570","D","570","D","","A","","A","","A","3000","D","","A","D","","A","2019","D","TOY"
"20201","04293912","12","0","5","01","D","105","D","2017","D","","A","36","D","06","D","575","D","3","D","","A","","A","2500","D","","A","","A","575","D","575","D","575","D","","A","","A","","A","2500","D","","A","D","","A","2017","D","LEX"
"20201","04293942","16","0","5","01","D","105","D","2017","D","","A","36","D","02","D","250","D","3","D","","A","","A","2000","D","","A","","A","250","D","250","D","250","D","","A","","A","","A","2000","D","","A","D","","A","2017","D","NIS"
"20201","04293942","17","0","5","02","D","105","D","2019","D","","A","36","D","08","D","555","D","3","D","","A","","A","2000","D","","A","","A","555","D","555","D","555","D","","A","","A","","A","2000","D","","A","D","","A","2019","D","NIS"
"20201","04294122","15","0","5","01","D","105","D","2017","D","","A","36","D","03","D","199","D","3","D","","A","","A","4000","D","","A","12","F","199","D","199","D","199","D","","A","","A","","A","4000","D","900","D","D","","A","2017","D","NIS"
"20201","04294222","12","0","5","01","D","105","D","2018","D","","A","60","D","10","D","891","D","3","D","","A","","A","","A","","A","","A","891","D","891","D","891","D","","A","","A","","A","","A","","A","D","","A","2017","D","DOD"
"20201","04294642","12","0","5","01","D","105","D","2019","D","","A","36","D","09","D","420","D","3","D","","A","","A","","A","","A","","A","420","D","420","D","420","D","","A","","A","","A","","A","","A","D","","A","2019","D","FOR"
"20201","04294642","13","0","1","02","D","105","D","2019","D","","A","24","D","11","D","800","D","3","D","","A","","A","","A","","A","","A","800","D","800","D","800","D","","A","","A","","A","","A","","A","D","","A","2019","D","FOR"
"20201","04295092","30","0","5","02","D","105","D","2020","D","","A","36","D","01","D","275","D","3","D","","A","","A","","A","","A","","A","","A","275","D","275","D","","A","","A","","A","","A","","A","D","","A","2020","D","FOR"
"20201","04295692","17","0","5","01","D","105","D","2017","D","","A","39","D","12","D","214","D","3","D","","A","","A","","A","","A","","A","214","D","214","D","214","D","","A","","A","","A","","A","","A","D","","A","2017","D","BUI"
"20201","04296672","11","0","5","01","D","105","D","2018","D","","A","39","D","05","D","413","D","3","D","","A","","A","6000","D","","A","","A","413","D","413","D","413","D","","A","","A","","A","6000","D","","A","D","","A","2018","D","FOR"
"20201","04297222","25","0","1","05","D","105","D","2018","D","","A","","C","11","F","","C","","C","","A","","A","","A","","A","01","D","440","F","440","F","440","F","","A","","A","","A","","A","","A","D","","C","2018","D","CAD"
"20201","04297802","21","0","5","01","D","105","D","2018","D","","A","39","D","10","D","510","D","3","D","","A","","A","510","D","","A","","A","510","D","510","D","510","D","","A","","A","","A","510","D","","A","D","","A","2019","D","BUI"
"20201","04297992","19","0","5","01","D","105","D","2019","D","","A","36","D","03","D","280","D","3","D","","A","","A","","A","","A","","A","280","D","280","D","280","D","","A","","A","","A","","A","","A","D","","A","2019","D","NIS"
"20201","04298322","29","0","5","01","D","105","D","2020","D","","A","60","D","10","D","319","D","3","D","","A","2500","D","","A","","A","","A","319","D","319","D","319","D","","A","","A","","A","","A","","A","D","","A","2019","D","SUB"
"20201","04299202","11","0","5","01","D","105","D","2019","D","","A","36","D","03","D","511","D","3","D","","A","","A","","A","","A","","A","511","D","511","D","511","D","","A","","A","","A","","A","","A","D","","A","2019","D","GMC"
"20201","04299272","17","0","1","01","D","105","D","2019","D","","A","72","D","01","D","460","D","3","D","","A","5500","F","","A","","A","","A","","A","460","D","460","D","","A","","A","","A","","A","","A","D","","A","2020","D","CHE"
"20201","04310241","17","0","1","01","D","105","D","2020","D","","A","36","D","01","D","409","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","D","","A","2020","D","SUB"
"20201","04310971","11","0","1","01","D","105","D","2015","D","","A","10","D","04","F","275","D","3","D","","A","","A","","A","","A","","A","275","D","275","D","275","D","","A","","A","","A","","A","","A","D","","A","2016","D","CHE"
"20201","04311241","13","0","1","01","D","105","D","2019","D","","A","39","D","04","D","550","D","3","D","","A","","A","","A","","A","","A","550","D","550","D","550","D","","A","","A","","A","","A","","A","D","","A","2019","D","LEX"
"20201","04311241","14","0","1","02","D","105","D","2019","D","","A","39","D","07","D","425","D","3","D","","A","","A","","A","","A","","A","425","D","425","D","425","D","","A","","A","","A","","A","","A","D","","A","2019","D","CAD"
"20201","04311831","13","0","1","01","D","105","D","2018","D","","A","48","D","06","D","362","D","3","D","","A","4500","D","","A","","A","","A","362","D","362","D","362","D","50","D","50","D","50","D","","A","","A","D","","A","2018","D","HYU"
"20201","04311931","24","0","1","01","D","105","D","2019","D","","A","36","D","10","D","199","D","3","D","","A","","A","500","D","","A","","A","199","D","199","D","199","D","","A","","A","","A","500","D","","A","D","","A","2019","D","JEE"
"20201","04312321","9","0","1","01","D","105","D","2018","D","","A","24","D","10","D","202","D","3","D","","A","","A","1000","D","","A","","A","202","D","202","D","202","D","","A","","A","","A","1000","D","","A","D","","A","2018","D","BUI"
"20201","04312371","12","0","1","01","D","105","D","2018","D","","A","24","D","05","D","283","D","3","D","","A","","A","","A","","A","","A","283","D","283","D","283","D","","A","","A","","A","","A","","A","D","","A","2018","D","CHE"
"20201","04312371","13","0","1","02","D","105","D","2018","D","","A","36","D","06","F","","C","3","D","","A","","A","","A","","A","","A","425","F","425","F","425","F","","A","","A","","A","","A","","A","D","","A","2018","D","CHE"
"20201","04312621","8","0","1","01","D","105","D","2020","D","","A","36","D","01","D","389","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","D","","A","2020","D","CHE"
"20201","04312621","9","0","1","02","D","105","D","2019","D","","A","36","D","07","D","400","D","3","D","","A","","A","400","D","","A","","A","400","D","400","D","400","D","","A","","A","","A","400","D","","A","D","","A","2019","D","CHE"
"20201","04312721","13","0","1","01","D","105","D","2018","D",".80","D","36","D","05","D","1100","D","3","D","1100","D","","A","","A","","A","","A","0","D","0","D","0","D","","A","","A","","A","","A","","A","D","","A","2018","D","BMW"
"20201","04313101","7","0","1","01","D","105","D","2019","D","","A","36","D","03","D","392","D","3","D","","A","","A","","A","","A","","A","392","D","392","D","392","D","50","D","50","D","50","D","","A","","A","D","","A","2019","D","TOY"
"20201","04313271","21","0","1","01","D","105","D","2020","D","","A","36","D","11","D","399","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","D","","A","2020","D","NIS"
"20201","04313721","9","0","1","01","D","105","D","2018","D","","A","36","D","01","D","319","D","3","D","","A","","A","3000","D","","A","","A","319","D","319","D","319","D","","A","","A","","A","3000","D","","A","D","","A","2018","D","DOD"
"20201","04313771","33","0","1","01","D","105","D","2018","D","","A","36","D","01","D","395","D","3","D","","A","","A","","A","","A","","A","395","D","395","D","395","D","","A","","A","","A","","A","","A","D","","A","2018","D","CHE"
"20201","04313771","34","0","1","02","D","105","D","2018","D","","A","36","D","01","D","458","D","3","D","","A","","A","","A","","A","","A","458","D","458","D","458","D","","A","","A","","A","","A","","A","D","","A","2018","D","CHE"
"20201","04314161","9","0","1","01","D","105","D","2006","D","","A","20","D","04","D","","C","3","D","","A","","A","","A","","A","11","D","246","F","246","F","","A","","A","","A","","A","","A","","A","D","2008","D","2007","D","CHE"
"20201","04314741","35","0","1","01","D","105","D","2004","D","","A","36","D","04","D","296","D","3","D","","A","","A","500","D","","A","","A","296","D","296","D","296","D","","A","","A","","A","500","D","","A","D","","A","2019","D","CHE"
"20201","04314741","36","0","1","02","D","105","D","2008","D","","A","36","D","02","D","298","D","3","D","","A","","A","500","D","","A","","A","298","D","298","D","298","D","","A","","A","","A","500","D","","A","D","","A","2018","D","PON"
"20201","04314741","37","0","1","03","D","105","D","","C","","A","36","D","06","D","290","D","3","D","","A","","A","500","D","","A","","A","290","D","290","D","290","D","","A","","A","","A","500","D","","A","D","","A","2019","D","DOD"
"20201","04314961","7","0","1","01","D","105","D","2016","D","","A","48","D","08","D","399","D","3","D","","A","","A","","A","","A","","A","399","D","399","D","399","D","","A","","A","","A","","A","","A","D","","A","2016","D","CHE"
"20201","04315211","18","0","1","01","D","105","D","2018","D","","A","36","D","09","D","862","D","3","D","","A","21000","D","","A","","A","","A","862","D","862","D","862","D","","A","","A","","A","","A","","A","D","","A","2018","D","BMW"
"20201","04315241","21","0","1","01","D","105","D","2019","D","","A","39","D","07","D","725","D","3","D","","A","5500","D","","A","","A","","A","725","D","725","D","725","D","","A","","A","","A","","A","","A","D","","A","2019","D","GMC"
"20201","04315241","22","0","1","02","D","105","D","2018","D","","A","39","D","07","D","551","D","3","D","","A","18000","D","","A","","A","","A","551","D","551","D","551","D","","A","","A","","A","","A","","A","D","","A","2018","D","FOR"
"20201","04316441","20","0","1","01","D","105","D","2015","D","","A","36","D","08","D","360","D","3","D","","A","","A","","A","","A","","A","360","D","360","D","360","D","5","D","5","D","5","D","","A","","A","D","","A","2016","D","SUB"
"20201","04317231","8","0","1","01","D","105","D","2018","D","","A","36","D","12","D","380","D","3","D","","A","","A","","A","","A","","A","","A","","A","380","D","","A","","A","","A","","A","","A","D","","A","2019","D","FOR"
"20201","04318451","24","0","1","01","D","105","D","2019","D","","A","36","D","10","D","424","D","3","D","","A","2500","F","6000","D","","A","","A","424","D","424","D","424","D","","A","","A","","A","6000","D","","A","D","","A","2019","D","FOR"
"20201","04318711","5","0","1","01","D","105","D","2019","D","","A","60","D","11","D","460","D","3","D","","A","","A","1000","D","","A","","A","","A","460","D","460","D","","A","","A","","A","1000","D","","A","D","","A","2019","D","FOR"
"20201","04319741","6","0","1","01","D","105","D","2018","D","","A","36","D","02","D","364","D","3","D","","A","","A","","A","","A","","A","364","D","364","D","364","D","","A","","A","","A","","A","","A","D","","A","2018","D","TOY"
"20201","04319771","7","0","1","01","D","105","D","2019","D","","A","3","D","05","D","289","D","3","D","","A","","A","","A","","A","","A","289","D","289","D","289","D","","A","","A","","A","","A","","A","D","","A","2019","D","SUB"
"20201","04319811","12","0","1","01","D","105","D","2017","D","","A","36","D","06","D","235","D","3","D","","A","1000","D","","A","","A","","A","235","D","235","D","235","D","","A","","A","","A","","A","","A","D","","A","2017","D","CHE"
"20201","04320661","9","0","1","01","D","105","D","2018","D","","A","36","D","04","D","215","D","3","D","","A","","A","3000","D","","A","","A","215","D","215","D","215","D","","A","","A","","A","3000","D","","A","D","","A","2019","D","HON"
"20201","04320841","60","0","1","01","D","105","D","2018","D","","A","36","D","06","D","600","D","3","D","","A","2500","D","3000","D","","A","","A","600","D","600","D","600","D","15","D","15","D","15","D","3000","D","","A","D","","A","2018","D","CHE"
"20201","04321001","20","0","1","01","D","105","D","2019","D","","A","36","D","03","D","598","D","3","D","","A","","A","","A","","A","","A","598","D","598","D","598","D","","A","","A","","A","","A","","A","D","","A","2019","D","CHE"
"20201","04321021","8","0","1","01","D","105","D","2018","D","","A","39","D","05","D","414","D","3","D","","A","","A","3000","D","","A","","A","414","D","414","D","414","D","","A","","A","","A","3000","D","","A","D","","A","2018","D","GMC"
"20201","04321081","18","0","1","01","D","105","D","2020","D","","A","39","D","03","D","550","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","D","","A","2020","D","SUB"
"20201","04321081","19","0","1","02","D","105","D","2018","D","","A","39","D","12","D","265","D","3","D","","A","","A","","A","","A","","A","265","D","265","D","265","D","","A","","A","","A","","A","","A","D","","A","2018","D","SUB"
"20201","04321451","2","0","1","01","D","105","D","","C","","A","","C","04","F","","C","","C","","A","","A","","A","","A","","A","558","F","558","F","558","F","","A","","A","","A","","A","","A","A","","A","2007","F",""
"20201","04321671","29","0","1","01","D","105","D","2018","D","","A","36","D","05","D","256","D","3","D","","A","","A","4000","D","","A","","A","256","D","256","D","256","D","","A","","A","","A","4000","D","","A","D","","A","2018","D","SUB"
"20201","04322771","10","0","1","01","D","105","D","2017","D","","A","39","D","04","D","308","D","3","D","","A","","A","3600","D","","A","","A","308","D","308","D","308","D","39","D","39","D","39","D","3600","D","","A","D","","A","2017","D","BUI"
"20201","04322871","11","0","1","01","D","105","D","2017","D","","A","36","D","04","F","466","D","3","D","","A","","A","","A","","A","","A","466","D","466","D","466","D","","A","","A","","A","","A","","A","D","","A","2017","D","AUD"
"20201","04323351","23","0","1","01","D","105","D","2018","D","","A","36","D","04","F","533","D","3","D","","A","","C","3500","D","","A","","A","533","D","533","D","533","D","","A","","A","","A","3500","D","","A","D","","A","2018","D","VOV"
