gender;age;bundesland;w1_dte;w1_q1;w1_q2_level1;w1_q2_level2;w1_q2_level3;w1_q3;w1_q4;w1_q5x1;w1_q5x2;w1_q5x3;w1_q5x4;w1_q5x5;w1_q6;w1_q7;w1_q8x1;w1_q8x2;w1_q8x3;w1_q8x4;w1_q10x1;w1_q10x2;w1_q10x3;w1_q10x4;w1_q10x5;w1_q10x6;w1_q12;w1_q13;w1_q14;w1_q16;w1_q17x1;w1_q17x2;w1_q17x3;w1_q17x4;w1_q17x5;w1_q19x1;w1_q19x2;w1_q19x3;w1_q19x4;w1_q19x5;w1_q19x6;w1_q19x7;w1_q19x8;w1_q20;w1_q21;w1_q23;w1_q24;w1_sd3;w1_sd5r;w1_sd6;w1_sd7;w1_sd8;w1_sd9;w1_sd10;w1_sd12;w1_sd15r;w1_sd16;w1_sd17;w1_sd21r;w1_jw;popnum
Female;49;Upper Austria;111;2;immigration;integration of foreigners;integration of immigrants (general);2;2;1;5;1;4;1;2;3;3;2;1;2;3;1;1;5;3;4;2;1;NA;2;1;4;4;3;3;4;3;4;2;4;3;2;2;FALSE;3;10;Greens;yes;Austria;Magister/Master;1,950 up to 2,100;employed;employed,15 - 35h weekly;1;NA;Roman-Catholic church;never;yes;NA;no;5.000-
Female;75;Vienna;89;1;economy;economy (gen.);economic policy (general);2;4;88;3;3;5;3;3;4;3;3;1;2;1;1;2;5;1;5;6;1;NA;2;3;1;3;1;3;4;3;3;3;5;3;3;4;FALSE;3;10;ÖVP;yes;Austria;AHS with diploma;2,250 up to 2,400;retired;NA;NA;employee;Roman-Catholic church;never;no;2;no;1M.+
Female;62;Tyrol;80;3;immigration;asylum/refugees;asylum / admission of refugees;3;3;3;1;3;2;1;2;3;1;1;2;3;1;4;3;3;3;5;5;1;NA;2;5;1;1;1;5;3;1;2;1;5;5;5;5;FALSE;88;10;ÖVP;yes;Austria;vocational middle school ;2,700 up to 3,000;retired;NA;NA;employee;Roman-Catholic church;never;no;2;no;10.000-
Male;56;Vienna;79;1;immigration;asylum/refugees;asylum / admission of refugees;2;3;1;1;4;1;1;4;4;1;1;1;3;1;4;1;4;2;4;5;1;NA;3;4;1;1;5;4;2;4;5;1;2;1;1;2;TRUE;2;8;ÖVP;yes;Austria;AHS with diploma;1,350 up to 1,500;retired;NA;NA;employee;none;never;no;1;no;1M.+
Female;50;Lower Austria;88;2;security;fight against crime (gen.);crime (general);3;3;1;1;3;3;1;3;2;1;2;1;2;2;2;3;3;3;5;4;1;NA;2;4;1;3;3;4;3;3;3;2;3;2;2;3;FALSE;1;10;SPÖ;yes;Austria;vocational training/school;2,700 up to 3,000;employed;employed,15 - 35h weekly;1;NA;Roman-Catholic church;at least once a month;yes;3;no;<2.500
Male;39;Styria;95;3;reform of institutions;political system/governmental system;calling early elections;4;3;3;4;3;3;3;2;3;2;2;2;4;1;4;4;3;3;5;5;88;NA;NA;4;3;3;4;4;3;3;4;3;4;2;3;3;FALSE;88;10;FPÖ;yes;Austria;vocational training/school;1,500 up to 1,650 ;employed;employed, more than 35h weekly;2;NA;none;never;no;NA;no;10.000-
Female;39;Vorarlberg;96;2;immigration;immigration general;immigration / immigrants / foreigners (general);3;3;2;4;2;4;2;1;3;1;1;2;1;1;1;3;3;3;99;6;2;1;3;4;1;1;3;3;3;3;3;99;4;3;1;3;FALSE;88;10;ÖVP;yes;Austria;vocational middle school ;3,300 up to 3,600;on leave;NA;NA;employee;Roman-Catholic church;at least once a month;no;2;no;2.500-
Female;37;Vienna;93;2;reform of institutions;political system/governmental system;calling early elections;3;3;4;88;3;4;4;2;4;3;2;3;3;2;3;4;4;1;5;3;2;2;NA;1;3;3;4;4;4;3;5;2;5;3;4;3;FALSE;3;10;FPÖ;yes;Austria;BHS with diploma ;refused;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;never;no;NA;no;1M.+
Male;56;Vienna;82;2;formation of government;preference of coalition/formation of government;government formation / coalition composition (general);4;3;2;2;2;2;2;1;99;2;2;2;2;3;3;3;2;4;2;5;1;NA;1;2;2;3;2;2;1;1;4;3;1;2;2;2;FALSE;4;10;SPÖ;yes;other;AHS with diploma;600 to less than 750;retired;NA;NA;employee;Islamic religious community;once a week;yes;1;no;1M.+
Female;70;Lower Austria;101;2;immigration;immigration general;immigration / immigrants / foreigners (general);3;4;1;2;2;2;1;2;4;1;1;1;3;1;5;5;5;1;5;5;2;2;NA;1;1;1;1;5;88;2;5;2;5;3;2;3;FALSE;88;10;ÖVP;yes;Austria;vocational training/school;1,950 up to 2,100;retired;NA;NA;farmer;Roman-Catholic church;less often;no;2;no;<2.500
Male;47;Vienna;117;1;reform of institutions;political system/governmental system;calling early elections;2;3;2;3;3;4;3;4;4;2;2;1;2;1;3;4;4;2;5;7;1;NA;2;2;2;3;2;4;88;4;4;1;2;4;3;3;FALSE;3;10;ÖVP;yes;Austria;Magister/Master;3,900 and more;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;at least once a month;no;NA;no;1M.+
Male;61;Styria;121;1;immigration;asylum/refugees;asylum / admission of refugees;2;3;4;3;3;3;2;2;4;2;3;1;1;2;2;2;4;3;4;5;1;NA;2;3;3;4;3;3;2;2;4;3;2;2;2;2;FALSE;3;10;ÖVP;yes;Austria;vocational middle school ;2,400 up to 2,700;retired;NA;NA;self-employed without employees;Roman-Catholic church;at least once a month;no;2;no;2.500-
Male;45;Carinthia;121;1;economy;job market/unemployment;unemployment (general);2;3;1;1;3;3;1;2;3;1;1;1;2;2;3;3;3;3;3;3;1;NA;1;4;3;3;2;3;2;4;2;4;2;2;3;2;FALSE;3;10;SPÖ;yes;Austria;BHS with diploma ;2,400 up to 2,700;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;at least once a month;no;1;no;<2.500
Female;33;Vienna;93;3;immigration;asylum/refugees;asylum / admission of refugees;2;2;1;4;1;3;1;2;4;3;3;3;4;1;4;5;2;2;5;5;1;NA;2;3;1;1;3;5;88;1;4;4;5;1;2;5;FALSE;3;10;FPÖ;yes;Austria;vocational training/school;2,100 up to 2,250;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;never;yes;NA;no;1M.+
Female;67;Vorarlberg;96;3;education and culture;education general;education / education policy (general);3;3;3;4;4;4;2;2;3;2;2;2;3;2;3;3;4;5;3;99;1;NA;2;2;3;4;4;4;4;4;2;4;2;2;4;2;FALSE;88;10;ÖVP;yes;Austria;vocational training/school;1,350 up to 1,500;retired;NA;NA;employee;Roman-Catholic church;less often;no;NA;no;10.000-
Female;53;Styria;79;2;welfare state;pension;pensioners / elderly people (general);4;3;2;4;4;4;1;3;4;1;1;1;4;1;1;3;4;2;4;5;2;1;2;1;4;3;1;5;1;1;5;2;5;1;1;1;FALSE;4;10;NEOS;yes;Austria;vocational training/school;1,950 up to 2,100;employed;employed, more than 35h weekly;5;NA;Roman-Catholic church;less often;no;4;no;10.000-
Female;42;Vienna;83;2;society;civil rights/human rights/constitutional rights;civil rights / human rights / basic rights;3;3;1;4;3;4;2;3;3;1;1;2;2;3;3;3;4;4;3;3;2;1;3;1;3;5;2;3;3;3;4;3;4;4;2;2;TRUE;2;9;Greens;yes;Germany;Magister/Master;3,000 up to 3,300;employed;employed, more than 35h weekly;1;NA;none;less often;no;2;no;1M.+
Prefer not to say;45;Upper Austria;118;2;welfare state;welfare state (gen.);social policy / welfare state (general);2;3;1;4;3;4;2;2;99;2;3;3;2;3;2;1;4;5;2;88;1;NA;NA;3;3;4;1;3;3;2;3;5;5;4;2;2;FALSE;3;10;Greens;yes;Austria;Magister/Master;3,900 and more;employed;employed,15 - 35h weekly;4;NA;Protestant church;at least once a month;refused;NA;no;NA
Female;74;Vienna;95;1;infrastructure;digitalisation/automation;digitalisation / automation;1;4;3;1;3;5;3;1;2;3;3;2;2;1;3;3;5;3;5;5;1;NA;NA;4;2;4;1;5;3;5;1;5;3;1;5;1;FALSE;3;10;NEOS;yes;Austria;vocational middle school ;1,650 up to 1,800;retired;NA;NA;employee;refused;only on special holidays;no;2;no;1M.+
Male;76;Carinthia;75;1;Europe;EU: general;European integration (general);2;3;1;5;3;5;1;2;4;1;1;1;1;3;4;2;5;2;5;5;2;2;NA;5;5;4;3;3;5;5;5;5;5;4;3;4;FALSE;4;6;other;yes;Austria;vocational training/school;2,100 up to 2,250;retired;NA;NA;employee;Roman-Catholic church;once a week;no;1;no;2.500-
Male;71;Lower Austria;102;1;don't know;don't know;don't know;2;3;2;5;2;4;1;3;3;1;1;1;1;2;2;2;4;5;88;3;1;NA;2;2;4;4;2;2;4;4;3;2;2;3;4;4;FALSE;3;10;SPÖ;yes;Austria;BHS with diploma ;2,700 up to 3,000;retired;NA;NA;public official;Roman-Catholic church;less often;yes;2;no;<2.500
Female;51;Upper Austria;74;1;not classifiable;not classifiable;not classifiable;3;3;1;4;1;2;1;1;3;1;1;1;3;1;4;5;1;1;1;88;1;NA;1;1;1;4;1;3;2;1;2;2;2;1;2;1;FALSE;88;10;FPÖ;yes;Austria;primary school/secondary education first stage;600 to less than 750;employed;employed,15 - 35h weekly;1;NA;Protestant church;never;yes;1;no;50.000-
Male;75;Lower Austria;94;2;politics;election campaign;profiles of parties;3;2;1;2;1;2;1;2;3;1;1;1;1;2;1;2;4;4;88;5;2;1;3;2;4;4;1;1;2;2;4;1;4;2;1;1;FALSE;3;10;Greens;yes;Austria;AHS with diploma;2,400 up to 2,700;retired;NA;NA;employee;none;never;no;2;no;5.000-
Female;66;Vorarlberg;75;1;education and culture;education general;education / education policy (general);2;3;1;2;3;5;1;1;2;2;2;2;2;3;1;1;5;5;5;7;1;NA;3;2;1;4;1;5;1;3;3;2;3;1;2;5;FALSE;4;10;NEOS;yes;Austria;vocational middle school ;2,400 up to 2,700;retired;NA;NA;civil servant;Roman-Catholic church;at least once a month;no;2;no;10.000-
Male;75;Lower Austria;96;1;reform of institutions;political system/governmental system;calling early elections;2;3;1;2;2;5;2;3;3;1;1;1;1;4;2;3;4;2;5;7;1;NA;1;4;2;2;3;3;1;5;2;2;1;1;4;2;FALSE;3;10;ÖVP;yes;Austria;vocational training/school;900 up to 1,050;retired;NA;NA;farmer;Roman-Catholic church;once a week;no;4;no;<2.500
Male;48;Upper Austria;96;1;reform of institutions;political system/governmental system;calling early elections;1;2;5;5;2;4;1;1;1;1;1;1;1;3;1;1;5;5;1;1;1;NA;1;2;5;5;2;3;4;5;2;5;2;5;5;2;TRUE;2;10;SPÖ;yes;Austria;vocational training/school;2,700 up to 3,000;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;only on special holidays;yes;NA;no;5.000-
Female;79;Lower Austria;80;2;welfare state;health system;health care system (general);2;3;2;4;2;88;1;2;88;1;1;1;2;2;4;3;4;3;88;4;2;2;NA;3;2;2;2;3;88;3;3;88;2;2;3;88;FALSE;4;10;ÖVP;yes;Austria;primary school/secondary education first stage;750 up to 900;retired;NA;NA;don't know;Roman-Catholic church;once a week;no;1;no;5.000-
Male;20;Lower Austria;121;2;education and culture;education general;education / education policy (general);3;2;1;5;1;5;3;2;3;1;3;1;2;4;2;2;5;4;88;3;2;1;2;4;4;3;3;3;5;4;3;4;5;3;2;3;FALSE;3;9;NEOS;yes;Austria;AHS with diploma;3,900 and more;employed;employed, less than 15h weekly;1;NA;Protestant church;only on special holidays;no;4;yes;5.000-
Female;58;Vienna;128;1;education and culture;school;schools / school infrastructure (general);3;3;1;5;4;3;88;3;4;1;1;1;1;1;5;3;3;3;4;5;1;NA;2;5;4;3;1;2;3;3;2;5;3;3;5;2;TRUE;2;10;SPÖ;yes;Austria;BHS with diploma ;refused;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;less often;yes;1;no;1M.+
Female;53;Upper Austria;129;3;immigration;asylum/refugees;asylum / admission of refugees;3;3;1;1;3;5;1;3;4;1;1;1;3;1;4;3;5;1;5;5;2;2;NA;3;1;4;1;4;4;3;5;3;4;1;1;3;FALSE;3;10;FPÖ;yes;Austria;vocational training/school;1,650 up to 1,800;employed;employed,15 - 35h weekly;1;NA;Roman-Catholic church;never;no;1;no;50.000-
Female;39;Upper Austria;94;3;welfare state;welfare state (gen.);poverty (general);4;4;3;3;4;2;1;3;3;2;2;2;3;1;4;3;4;3;88;5;2;2;NA;4;4;1;2;3;2;3;4;2;4;3;1;1;FALSE;88;10;other;yes;Austria;vocational middle school ;900 up to 1,050;other training;NA;NA;NA;none;less often;no;NA;no;10.000-
Male;31;Styria;97;2;economy;economy (gen.);economic policy (general);3;3;3;5;1;5;5;2;4;1;1;1;3;1;3;3;2;2;5;9;1;NA;2;1;3;1;3;3;1;2;3;2;2;2;2;2;FALSE;1;10;ÖVP;yes;Austria;primary school/secondary education first stage;450 up to 600;unemployed or seeking for work;NA;NA;blue-collar worker;Roman-Catholic church;less often;no;1;no;5.000-
Female;19;Vorarlberg;101;2;reform of institutions;political system/governmental system;calling early elections;4;3;2;88;3;3;5;4;3;2;2;3;1;2;2;3;4;2;5;6;88;NA;NA;3;4;2;2;3;3;2;5;4;1;5;2;4;FALSE;1;5;NEOS;yes;Austria;BHS with diploma ;refused;a homemaker;NA;NA;NA;Roman-Catholic church;less often;no;NA;yes;2.500-
Female;21;Styria;96;2;reform of institutions;political system/governmental system;calling early elections;5;3;1;3;3;2;2;3;4;3;1;2;4;1;5;5;5;4;5;0;2;2;NA;1;1;1;1;5;2;2;4;3;5;4;4;5;FALSE;3;10;other;yes;Austria;BHS with diploma ;1,650 up to 1,800;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;only on special holidays;no;NA;no;NA
Female;25;Upper Austria;93;3;immigration;asylum/refugees;asylum / admission of refugees;4;3;2;3;2;5;2;2;4;2;2;2;2;1;3;3;4;2;5;6;2;1;3;5;3;4;3;4;3;3;3;2;2;2;4;3;FALSE;3;10;ÖVP;yes;Austria;vocational training/school;1,950 up to 2,100;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;less often;yes;NA;no;<2.500
Female;45;Vienna;117;1;economy;economy (gen.);economic policy (general);3;3;3;2;3;3;4;2;2;2;2;2;2;2;2;2;5;2;88;5;2;2;NA;2;2;4;3;4;4;3;3;3;4;3;1;2;TRUE;2;10;NEOS;yes;other;Magister/Master;3,900 and more;employed;employed, more than 35h weekly;1;NA;other;less often;no;NA;no;1M.+
Male;57;Vienna;82;1;education and culture;education general;education / education policy (general);1;3;3;5;1;2;5;2;3;4;4;3;1;3;1;2;5;3;2;5;1;NA;3;4;4;4;2;2;2;5;2;2;1;5;2;5;FALSE;3;10;SPÖ;yes;Austria;AHS with diploma;3,900 and more;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;less often;no;2;no;1M.+
Female;27;Lower Austria;90;3;refused;refused;refused;3;3;3;3;3;3;3;3;3;2;3;3;3;1;2;3;2;3;3;7;1;NA;2;2;3;3;2;3;4;3;3;4;3;4;4;4;TRUE;2;4;FPÖ;yes;Austria;vocational training/school;3,600 up to 3,900;on leave;NA;NA;employee;Roman-Catholic church;less often;yes;NA;no;<2.500
Male;57;Vienna;129;1;reform of institutions;political system/governmental system;calling early elections;1;3;1;5;1;5;1;2;2;1;1;3;1;3;1;1;4;5;1;0;1;NA;2;2;5;5;1;4;2;3;4;5;4;5;5;2;TRUE;2;10;SPÖ;yes;Austria;university-related college ;1,500 up to 1,650 ;employed;employed, more than 35h weekly;4;NA;none;never;yes;1;no;1M.+
Female;56;Lower Austria;117;2;economy;economy (gen.);economic policy (general);2;3;4;1;4;1;4;2;3;1;1;1;1;1;2;2;4;2;4;5;2;1;3;4;2;2;2;3;1;4;3;1;2;3;1;3;FALSE;88;10;ÖVP;yes;Austria;Magister/Master;1,650 up to 1,800;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;never;no;NA;no;10.000-
Male;60;Vienna;80;2;economy;job market/unemployment;unemployment (general);2;4;1;5;3;1;1;2;4;1;1;1;2;1;4;5;5;1;5;3;2;1;1;1;1;1;1;1;1;1;5;3;5;1;1;1;TRUE;2;10;ÖVP;yes;Austria;vocational training/school;900 up to 1,050;retired;NA;NA;blue-collar worker;Roman-Catholic church;never;no;1;no;1M.+
Female;46;Vienna;93;2;immigration;asylum/refugees;asylum / admission of refugees;4;4;3;1;3;3;2;3;4;1;1;1;2;1;4;5;2;1;5;5;2;1;3;5;1;2;4;5;2;1;5;1;3;1;2;2;FALSE;88;10;ÖVP;yes;Austria;vocational training/school;3,600 up to 3,900;employed;employed, more than 35h weekly;6;NA;none;never;no;NA;no;1M.+
Female;48;Upper Austria;80;3;immigration;asylum/refugees;asylum / admission of refugees;3;2;1;4;2;5;2;2;2;2;3;2;2;2;1;1;5;3;4;2;2;1;3;4;3;5;1;4;4;3;3;2;4;3;1;3;FALSE;4;10;ÖVP;yes;Austria;BHS with diploma ;2,700 up to 3,000;employed;employed,15 - 35h weekly;1;NA;Roman-Catholic church;only on special holidays;no;4;no;<2.500
Female;37;Vienna;77;2;education and culture;education general;education / education policy (general);3;5;3;4;3;2;2;2;4;3;3;3;2;3;2;3;4;5;3;4;1;NA;2;3;3;4;2;3;4;4;5;4;4;3;4;5;TRUE;2;10;NEOS;yes;Austria;AHS with diploma;2,400 up to 2,700;unemployed or seeking for work;NA;NA;employee;Roman-Catholic church;less often;no;NA;no;1M.+
Female;70;Vienna;102;1;welfare state;welfare state (gen.);social policy / welfare state (general);3;3;1;5;3;3;1;2;3;1;1;1;1;3;3;3;3;3;3;3;2;1;2;4;5;4;1;4;5;4;3;4;5;5;5;3;FALSE;3;10;SPÖ;yes;Austria;Doctorate/PhD;refused;retired;NA;NA;public official;Roman-Catholic church;never;yes;1;no;1M.+
Female;18;Upper Austria;123;2;reform of institutions;political system/governmental system;calling early elections;3;2;2;5;2;3;1;3;2;2;3;3;1;4;1;1;5;5;4;2;1;NA;2;5;4;5;1;3;3;3;3;4;4;2;4;2;FALSE;88;10;Greens;yes;Austria;AHS with diploma;2,700 up to 3,000;other;NA;NA;NA;Roman-Catholic church;once a week;no;3;yes;2.500-
Female;22;Vienna;90;1;immigration;integration of foreigners;integration of immigrants (general);3;2;1;5;3;4;2;1;2;3;1;1;1;3;1;2;5;4;88;3;1;NA;2;5;5;5;1;5;4;4;3;5;5;3;5;3;FALSE;88;10;Greens;yes;Austria;AHS with diploma;900 up to 1,050;a student at university;NA;NA;NA;Roman-Catholic church;never;no;NA;no;1M.+
Male;23;Vienna;124;1;immigration;immigration general;immigration / immigrants / foreigners (general);3;3;1;3;3;3;1;3;2;3;2;1;3;1;2;3;5;3;5;5;2;1;2;3;1;2;1;2;3;3;3;4;4;1;1;3;FALSE;3;10;FPÖ;yes;Austria;vocational training/school;600 to less than 750;unemployed or seeking for work;NA;NA;blue-collar worker;none;never;no;2;no;1M.+
Male;69;Vienna;128;2;formation of government;preference of coalition/formation of government;government formation / coalition composition (general);3;3;1;5;3;3;1;3;4;2;2;1;3;1;3;3;5;1;5;5;2;1;2;5;1;1;5;5;5;2;5;1;3;1;1;1;FALSE;3;10;FPÖ;yes;Austria;vocational training/school;3,000 up to 3,300;retired;NA;NA;employee;none;less often;no;2;no;1M.+
Female;51;Upper Austria;129;4;don't know;don't know;don't know;2;4;2;1;3;3;1;1;2;1;1;1;3;1;3;4;3;1;5;4;2;1;2;1;1;2;1;3;4;4;2;4;3;3;2;4;FALSE;88;5;ÖVP;yes;Austria;primary school/secondary education first stage;don't know;a homemaker;NA;NA;NA;Roman-Catholic church;at least once a month;no;3;no;<2.500
Male;66;Styria;124;1;immigration;immigration general;immigration / immigrants / foreigners (general);2;3;3;2;2;4;1;2;3;2;2;2;2;1;4;2;3;3;4;2;1;NA;2;3;5;2;1;3;4;4;3;4;3;5;3;3;FALSE;3;10;SPÖ;yes;Austria;vocational training/school;refused;retired;NA;NA;public official;Roman-Catholic church;less often;yes;2;no;NA
Male;20;Vienna;102;3;education and culture;education general;education / education policy (general);3;3;4;3;2;3;4;2;2;2;1;2;2;2;2;2;4;4;4;4;2;2;NA;4;3;4;1;3;3;2;4;4;5;1;3;5;FALSE;3;10;SPÖ;yes;Austria;AHS with diploma;1,350 up to 1,500;a student at university;NA;NA;NA;none;never;no;3;no;1M.+
Male;76;Vienna;101;2;welfare state;welfare state (gen.);social policy / welfare state (general);2;3;1;4;1;3;2;2;99;2;2;2;2;1;2;3;4;4;5;5;2;2;NA;2;5;3;2;4;2;3;4;2;4;4;2;2;FALSE;3;10;SPÖ;yes;Austria;vocational training/school;2,700 up to 3,000;retired;NA;NA;public official;Protestant church;never;yes;1;no;1M.+
Female;57;Salzburg;103;3;immigration;asylum/refugees;asylum / admission of refugees;2;3;1;2;2;2;1;1;2;1;2;2;3;1;4;4;1;2;5;5;2;1;3;4;2;2;1;3;3;3;4;1;5;1;3;4;FALSE;4;10;SPÖ;yes;Austria;vocational training/school;3,300 up to 3,600;employed;employed,15 - 35h weekly;2;NA;Roman-Catholic church;only on special holidays;yes;2;no;10.000-
Female;64;Lower Austria;115;1;reform of institutions;political system/governmental system;calling early elections;2;3;1;5;3;4;1;2;3;2;2;2;1;2;2;3;4;4;3;3;1;NA;2;3;5;4;1;3;3;3;3;3;4;3;2;2;FALSE;3;10;SPÖ;yes;Germany;Doctorate/PhD;3,900 and more;employed;employed, more than 35h weekly;6;NA;Protestant church;less often;no;NA;no;10.000-
Female;50;Vienna;75;2;immigration;asylum/refugees;asylum / admission of refugees;88;3;1;3;2;5;1;2;3;1;1;2;3;3;3;3;4;3;5;4;1;NA;2;5;3;88;3;5;3;3;3;4;5;5;3;2;FALSE;88;10;SPÖ;yes;Austria;vocational middle school ;1,350 up to 1,500;employed;employed,15 - 35h weekly;1;NA;Roman-Catholic church;less often;no;1;no;1M.+
Male;34;Upper Austria;102;1;ideology;party ideology;right-wing / nationalist;3;2;1;3;2;3;1;2;4;1;2;2;2;3;2;2;4;3;2;3;2;1;2;2;4;4;1;2;3;4;4;3;5;4;4;4;TRUE;2;10;Greens;yes;Austria;BHS with diploma ;2,400 up to 2,700;employed;employed, more than 35h weekly;1;NA;none;never;no;2;no;50.000-
Male;40;Lower Austria;103;2;immigration;asylum/refugees;asylum / admission of refugees;2;3;3;1;4;3;1;3;3;1;2;2;4;1;3;4;4;1;5;6;1;NA;3;5;1;4;3;5;2;2;5;3;3;2;1;1;FALSE;88;10;ÖVP;yes;Austria;vocational training/school;1,950 up to 2,100;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;once a week;no;NA;no;10.000-
Female;47;Upper Austria;74;3;economy;economy: employees;salaries / wages / earnings;5;4;1;5;1;2;1;2;88;3;1;1;1;1;2;5;5;2;5;99;2;2;NA;1;1;2;2;3;3;2;4;1;4;1;1;3;FALSE;88;10;other;yes;Germany;vocational middle school ;900 up to 1,050;employed;employed,15 - 35h weekly;1;NA;Roman-Catholic church;only on special holidays;no;1;no;<2.500
Female;39;Lower Austria;95;3;welfare state;pension;pensioners / elderly people (general);5;3;1;1;1;1;1;4;4;2;2;1;3;1;5;4;5;3;5;99;1;NA;2;4;1;5;3;5;88;5;5;5;3;3;1;88;FALSE;3;10;FPÖ;yes;Austria;vocational middle school ;refused;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;only on special holidays;no;NA;no;NA
Male;25;Vienna;96;3;security;fight against crime (gen.);crime (general);2;1;2;3;4;3;2;2;1;2;3;2;3;1;3;2;5;4;4;2;2;1;3;3;2;4;3;3;3;2;3;4;3;2;3;4;TRUE;2;8;Greens;yes;Austria;vocational training/school;3,900 and more;employed;employed, more than 35h weekly;1;NA;none;never;no;NA;no;1M.+
Female;79;Upper Austria;125;1;not classifiable;not classifiable;not classifiable;2;4;1;4;3;3;2;3;3;1;1;1;1;1;3;3;2;1;5;4;1;NA;1;5;1;1;4;4;2;1;2;5;1;1;4;1;FALSE;3;10;SPÖ;yes;Austria;vocational training/school;1,950 up to 2,100;retired;NA;NA;blue-collar worker;Roman-Catholic church;less often;no;2;no;50.000-
Male;38;Carinthia;74;4;don't know;don't know;don't know;2;3;1;1;3;1;1;2;2;1;1;1;2;1;4;2;2;5;5;7;1;NA;3;5;5;1;1;4;1;3;4;5;4;1;1;3;FALSE;88;10;FPÖ;yes;Austria;vocational training/school;2,400 up to 2,700;employed;employed, more than 35h weekly;2;NA;Protestant church;less often;no;2;no;5.000-
Female;59;Carinthia;76;1;immigration;asylum/refugees;asylum / admission of refugees;2;3;1;1;3;2;2;3;4;2;2;2;3;1;5;5;4;1;5;5;2;1;2;3;1;1;2;4;1;2;4;1;4;1;2;1;TRUE;2;10;FPÖ;yes;Austria;vocational training/school;1,950 up to 2,100;employed;employed, less than 15h weekly;1;NA;Roman-Catholic church;at least once a month;no;1;no;50.000-
Male;37;Upper Austria;111;2;Europe;EU: treaties/steps of integration/Euro;Euro (ECU);3;3;3;2;4;2;2;4;4;1;2;2;4;2;4;4;3;1;4;8;2;88;NA;5;2;2;3;5;3;2;3;2;3;1;2;2;FALSE;3;5;FPÖ;yes;Austria;vocational training/school;3,900 and more;employed;employed, more than 35h weekly;8;NA;Roman-Catholic church;less often;no;NA;no;10.000-
Male;35;Upper Austria;111;2;society;civil rights/human rights/constitutional rights;civil rights / human rights / basic rights;2;3;1;4;2;5;1;2;3;3;2;2;1;2;1;1;4;3;1;3;1;NA;2;5;4;5;4;4;3;2;4;4;4;3;3;3;TRUE;2;10;Greens;yes;Austria;vocational training/school;2,400 up to 2,700;employed;employed, more than 35h weekly;1;NA;none;never;yes;NA;no;50.000-
Female;25;Vienna;95;3;immigration;asylum/refugees;asylum / admission of refugees;88;4;1;2;2;4;1;1;2;1;1;2;3;2;3;2;5;5;88;5;2;2;NA;5;4;5;2;4;2;1;3;3;5;1;3;2;FALSE;88;10;Greens;yes;Austria;BHS with diploma ;refused;employed;employed, more than 35h weekly;1;NA;Roman-Catholic church;less often;no;NA;no;10.000-
Female;43;Salzburg;96;3;immigration;asylum/refugees;asylum / admission of refugees;3;4;1;1;3;5;1;3;4;1;1;1;1;1;5;4;5;1;5;8;2;1;3;3;3;2;3;4;3;2;4;1;4;1;1;1;FALSE;3;10;ÖVP;yes;Austria;vocational middle school ;3,000 up to 3,300;employed;employed,15 - 35h weekly;1;NA;Roman-Catholic church;less often;yes;NA;no;10.000-
Male;27;Styria;75;2;immigration;asylum/refugees;asylum / admission of refugees;4;2;1;3;1;5;1;2;3;1;1;1;1;1;3;3;5;4;3;3;1;NA;2;5;2;4;1;3;5;2;4;5;4;2;3;4;TRUE;2;10;Greens;yes;Austria;vocational training/school;3,300 up to 3,600;employed;employed, more than 35h weekly;1;NA;none;never;no;2;no;5.000-
Male;44;Burgenland;96;2;politics;election campaign;profiles of parties;3;4;2;1;1;4;2;2;4;1;1;1;3;1;3;3;2;1;5;5;2;2;NA;1;1;2;2;5;1;1;5;1;5;2;1;1;FALSE;3;6;other;yes;Austria;primary school/secondary education first stage;1.050 up to 1,200;employed;employed, more than 35h weekly;2;NA;Roman-Catholic church;refused;refused;NA;no;NA
Female;39;Vienna;128;4;don't know;don't know;don't know;4;3;2;2;88;88;4;1;1;1;1;1;88;5;5;5;5;2;5;8;2;2;NA;1;1;1;1;1;1;5;1;5;5;1;88;88;FALSE;88;10;SPÖ;yes;other;AHS with diploma;2,250 up to 2,400;on leave;NA;NA;employee;other;once a week;yes;88;no;1M.+
